Column1,bit_num,problem,mode,seed,Objective value,Solving time,Problem,num_generators
619,2,323,scip_no_symmetry,4,-57063757256,1732.850083,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced1,0
621,2,324,scip_no_symmetry,0,-64971628432,3600.050383,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced0,0
620,2,324,scip_no_symmetry,1,-64971621218,3600.023446,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced0,0
622,2,324,scip_no_symmetry,2,-64971629516,3600.002646,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced0,0
624,2,324,scip_no_symmetry,3,-64971573087,3600.02379,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced0,0
623,2,324,scip_no_symmetry,4,-64971911692,3600.038452,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced0,0
625,2,325,scip_no_symmetry,0,-61527260318,85.772803,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced1,0
629,2,325,scip_no_symmetry,1,-61527260318,91.307148,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced1,0
628,2,325,scip_no_symmetry,2,-61527260317,92.113555,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced1,0
627,2,325,scip_no_symmetry,3,-61527260317,94.173884,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced1,0
626,2,325,scip_no_symmetry,4,-61527260318,92.066187,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced1,0
630,2,326,scip_no_symmetry,0,-60907139140,161.521892,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced0,0
631,2,326,scip_no_symmetry,1,-60907139140,154.081757,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced0,0
632,2,326,scip_no_symmetry,2,-60907139140,157.320954,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced0,0
633,2,326,scip_no_symmetry,3,-60907139140,159.548218,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced0,0
635,2,326,scip_no_symmetry,4,-60907139140,157.937327,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced0,0
636,2,327,scip_no_symmetry,0,-63773811547,213.485826,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,0
634,2,327,scip_no_symmetry,1,-63773811547,211.109815,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,0
