Column1,bit_num,problem,mode,seed,Objective value,Solving time,Problem,num_generators
2806,4,55,scip_no_symmetry,1,236041.0,3600.002181,t1717,0
2807,4,55,scip_no_symmetry,2,245791.0,3600.001476,t1717,0
2808,4,55,scip_no_symmetry,3,351683.0,3600.002579,t1717,0
2809,4,55,scip_no_symmetry,4,241820.0,3600.004054,t1717,0
2810,4,56,scip_no_symmetry,0,127352.0,3600.001275,t1722,0
2811,4,56,scip_no_symmetry,1,132606.0,3600.000483,t1722,0
2812,4,56,scip_no_symmetry,2,118786.0,3600.000339,t1722,0
2813,4,56,scip_no_symmetry,3,128083.0,3600.001214,t1722,0
2814,4,56,scip_no_symmetry,4,130760.0,3600.001202,t1722,0
2815,4,57,scip_no_symmetry,0,41911.0,3130.068426,tbfp-network,0
2816,4,57,scip_no_symmetry,1,41913.0,3128.813138,tbfp-network,0
2817,4,57,scip_no_symmetry,2,41909.0,1180.705484,tbfp-network,0
2818,4,57,scip_no_symmetry,3,41911.0,1330.550489,tbfp-network,0
2819,4,57,scip_no_symmetry,4,41912.0,1905.525372,tbfp-network,0
2820,4,63,scip_no_symmetry,0,383369.0,342.477939,eil33-2,0
2821,4,63,scip_no_symmetry,1,383369.0,112.818727,eil33-2,0
2822,4,63,scip_no_symmetry,2,383369.0,98.973785,eil33-2,0
2823,4,63,scip_no_symmetry,3,383369.0,117.058508,eil33-2,0
2824,4,63,scip_no_symmetry,4,383369.0,94.277199,eil33-2,0
2825,4,64,scip_no_symmetry,0,55756.0,3600.012589,eilA101-2,0
2826,4,64,scip_no_symmetry,1,59742.0,3600.012549,eilA101-2,0
2827,4,64,scip_no_symmetry,2,44628.0,3600.001471,eilA101-2,0
2828,4,64,scip_no_symmetry,3,48233.0,3600.002759,eilA101-2,0
2829,4,64,scip_no_symmetry,4,43784.0,3604.195958,eilA101-2,0
2830,4,65,scip_no_symmetry,0,1.72663e6,665.164862,eilB101,0
2831,4,65,scip_no_symmetry,1,1.72663e6,828.855208,eilB101,0
2832,4,65,scip_no_symmetry,2,1.72663e6,735.128569,eilB101,0
2834,4,65,scip_no_symmetry,3,1.726629e6,674.985318,eilB101,0
2833,4,65,scip_no_symmetry,4,1.72663e6,781.230246,eilB101,0
2835,4,67,scip_no_symmetry,0,903380.0,3600.01378,ivu52,0
2837,4,67,scip_no_symmetry,1,827194.0,3600.051534,ivu52,0
2836,4,67,scip_no_symmetry,2,986640.0,3600.007837,ivu52,0
2838,4,67,scip_no_symmetry,3,799676.0,3600.007524,ivu52,0
2839,4,67,scip_no_symmetry,4,852280.0,3600.697533,ivu52,0
2840,4,70,scip_no_symmetry,0,101056.0,1471.557851,n3div36,0
2841,4,70,scip_no_symmetry,1,101056.0,1137.4586,n3div36,0
2842,4,70,scip_no_symmetry,2,101056.0,1232.190884,n3div36,0
2843,4,70,scip_no_symmetry,3,101056.0,811.490311,n3div36,0
2844,4,70,scip_no_symmetry,4,101056.0,972.062794,n3div36,0
2845,4,71,scip_no_symmetry,0,13652.0,3600.018657,n3seq24,0
2846,4,71,scip_no_symmetry,1,13651.0,3600.020835,n3seq24,0
2847,4,71,scip_no_symmetry,2,13648.0,3600.001179,n3seq24,0
2848,4,71,scip_no_symmetry,3,13651.0,3600.003805,n3seq24,0
2849,4,71,scip_no_symmetry,4,13654.0,3600.001751,n3seq24,0
2850,4,72,scip_no_symmetry,0,-202319.0,3600.001611,neos-1337307,0
2851,4,72,scip_no_symmetry,1,-202319.0,3600.000232,neos-1337307,0
2852,4,72,scip_no_symmetry,2,-202319.0,3600.00098,neos-1337307,0
2853,4,72,scip_no_symmetry,3,-202319.0,3600.000248,neos-1337307,0
2854,4,72,scip_no_symmetry,4,-202319.0,3600.000371,neos-1337307,0
2855,4,73,scip_no_symmetry,0,583780.0,1273.001136,neos-506428,0
2856,4,73,scip_no_symmetry,1,583780.0,1608.652833,neos-506428,0
2857,4,73,scip_no_symmetry,2,583780.0,2256.679132,neos-506428,0
2858,4,73,scip_no_symmetry,3,729725.0,3600.021522,neos-506428,0
2859,4,73,scip_no_symmetry,4,583780.0,1047.028161,neos-506428,0
2860,4,74,scip_no_symmetry,0,527689.0,96.682942,neos-885524,0
2861,4,74,scip_no_symmetry,1,527639.0,93.796627,neos-885524,0
2863,4,74,scip_no_symmetry,2,527640.0,185.769319,neos-885524,0
2862,4,74,scip_no_symmetry,3,527690.0,241.704763,neos-885524,0
2864,4,74,scip_no_symmetry,4,527407.0,227.862025,neos-885524,0
2865,4,75,scip_no_symmetry,0,0.0,3600.011992,neos-952987,0
2866,4,75,scip_no_symmetry,1,0.0,3600.010893,neos-952987,0
2867,4,75,scip_no_symmetry,2,0.0,3600.005826,neos-952987,0
2869,4,75,scip_no_symmetry,3,0.0,3600.077163,neos-952987,0
2868,4,75,scip_no_symmetry,4,0.0,3600.010437,neos-952987,0
2870,4,76,scip_no_symmetry,0,242.0,3580.590172,netdiversion,0
2871,4,76,scip_no_symmetry,1,242.0,2341.168775,netdiversion,0
2872,4,76,scip_no_symmetry,2,242.0,669.42382,netdiversion,0
2873,4,76,scip_no_symmetry,3,242.0,1052.946718,netdiversion,0
2874,4,76,scip_no_symmetry,4,242.0,1401.098447,netdiversion,0
2875,4,77,scip_no_symmetry,0,-4.40976658e8,3600.000406,ns1778858,0
2876,4,77,scip_no_symmetry,1,-3.63284517e8,3600.000606,ns1778858,0
2877,4,77,scip_no_symmetry,2,-3.96272468e8,3600.000988,ns1778858,0
2878,4,77,scip_no_symmetry,3,-4.11324041e8,3600.000862,ns1778858,0
2879,4,77,scip_no_symmetry,4,-4.26057011e8,3600.000618,ns1778858,0
2880,4,84,scip_no_symmetry,0,-1.39103622e8,3600.004263,reblock420,0
2881,4,84,scip_no_symmetry,1,-1.40961657e8,3600.001769,reblock420,0
2882,4,84,scip_no_symmetry,2,-1.40350319e8,3600.000906,reblock420,0
2883,4,84,scip_no_symmetry,3,-1.40206635e8,3600.002869,reblock420,0
2884,4,84,scip_no_symmetry,4,-1.40132316e8,3600.004067,reblock420,0
2885,4,85,scip_no_symmetry,0,-2.5706416e8,229.854107,reblock67,0
2886,4,85,scip_no_symmetry,1,-2.5706416e8,293.151502,reblock67,0
2887,4,85,scip_no_symmetry,2,-2.5706416e8,233.640916,reblock67,0
2888,4,85,scip_no_symmetry,3,-2.5706416e8,290.537211,reblock67,0
2889,4,85,scip_no_symmetry,4,-2.5706416e8,262.384539,reblock67,0
2890,4,86,scip_no_symmetry,0,-2.59213837e8,3600.018776,rmine10,0
2891,4,86,scip_no_symmetry,1,-2.59794592e8,3600.001839,rmine10,0
2892,4,86,scip_no_symmetry,2,-2.59315974e8,3600.009341,rmine10,0
2893,4,86,scip_no_symmetry,3,-2.59196864e8,3600.000494,rmine10,0
2894,4,86,scip_no_symmetry,4,-2.59610722e8,3600.005521,rmine10,0
2895,4,87,scip_no_symmetry,0,-3.6335408e7,3600.032546,rmine14,0
2896,4,87,scip_no_symmetry,1,-3.6335408e7,3600.083905,rmine14,0
2897,4,87,scip_no_symmetry,2,-3.6335408e7,3600.10877,rmine14,0
2898,4,87,scip_no_symmetry,3,-3.6335408e7,3600.013753,rmine14,0
2899,4,87,scip_no_symmetry,4,-3.6335408e7,3600.011844,rmine14,0
2900,4,90,scip_no_symmetry,0,-2.73746091e8,1296.519745,rmine6,0
